season,game_number,date,start_time,opponent,tournament,venue,promotion,result,ncstate_score,opponent_score,attendance
2022,58,May 24(Tue),3:00 PM,Wake Forest,ACC Championship,Truist Field,,"W, 11-8",11,8,1895
2022,59,May 25(Wed),7:00 PM,Miami,ACC Championship,Truist Field,,"W, 9-6",9,6,3579
2022,60,May 28(Sat),5:00 PM,Pittsburgh,ACC Championship,Truist Field,,"W, 8-3",8,3,8360
2022,61,May 29(Sun),12:00 PM,North Carolina,ACC Championship,Truist Field,,"L, 5-9",5,9,10500
2023,1,Feb 17(Fri),3:00 PM,Wagner,,Doak Field,,"W, 14-1",14,1,2692
2023,2,Feb 18(Sat),2:00 PM,Wagner,,Doak Field,,"W, 3-2",3,2,2933
2023,3,Feb 19(Sun),1:00 PM,Wagner,,Doak Field,,"W, 9-0",9,0,2515
2023,4,Feb 22(Wed),4:00 PM,Coastal Carolina,,Springs Brooks Stadium,,"W, 16-4",16,4,2413
2023,5,Feb 24(Fri),3:00 PM,Belmont,,Doak Field,,"W, 11-4",11,4,2855
2023,6,Feb 25(Sat),5:30 PM,Belmont,,Doak Field,,"W, 7-0",7,0,2387
2023,7,Feb 26(Sun),1:00 PM,Belmont,,Doak Field,,"W, 7-1",7,1,2721
2023,8,Feb 28(Tue),3:00 PM,Longwood,,Doak Field,,"W, 14-0",14,0,2557
2023,9,Mar 1(Wed),3:00 PM,Radford,,Doak Field,,"W, 9-7",9,7,2534
2023,10,Mar 3(Fri),4:15 PM,NJIT,,Doak Field,,"W, 9-2",9,2,2556
2023,11,Mar 4(Sat),2:00 PM,NJIT,,Doak Field,,"W, 21-2",21,2,3048
2023,12,Mar 5(Sun),1:00 PM,NJIT,,Doak Field,,"W, 6-5",6,5,2853
2023,13,Mar 7(Tue),3:00 PM,UNC Greensboro,,UNCG Baseball Complex,,"W, 15-13",15,13,526
2023,14,Mar 10(Fri),7:00 PM,Miami,,Mark Light Field,,"L, 8-9",8,9,3174
2023,15,Mar 11(Sat),6:00 PM,Miami,,Mark Light Field,,"L, 1-8",1,8,3193
2023,16,Mar 12(Sun),1:00 PM,Miami,,Mark Light Field,,"W, 14-4",14,4,3455
2023,17,Mar 14(Tue),2:00 PM,Elon,,Doak Field,PI DAY,"L, 6-14",6,14,2361
2023,18,Mar 16(Thu),7:00 PM,Virginia,,Doak Field,HOT WHEELS DAY,"L, 1-2",1,2,2616
2023,19,Mar 17(Fri),1:00 PM,Virginia,,Doak Field,ST. PATRICK'S DAY,"L, 0-7",0,7,2485
2023,20,Mar 18(Sat),2:00 PM,Virginia,,Doak Field,,"W, 5-4",5,4,2936
2023,21,Mar 21(Tue),6:00 PM,UNC Wilmington,,Brooks Field,,"W, 11-8",11,8,2483
2023,22,Mar 24(Fri),4:00 PM,Boston College,,Harrington Field,,"L, 1-4",1,4,817
2023,24,Mar 26(Sun),11:00 AM,Boston College,,Harrington Field,,"W, 12-2",12,2,1072
2023,25,Mar 26(Sun),2:15 PM,Boston College,,Harrington Field,,"L, 7-8",7,8,1072
2023,26,Mar 28(Tue),4:00 PM,UNC Greensboro,,Doak Field,,"W, 6-2",6,2,1992
2023,27,Mar 31(Fri),6:00 PM,Louisville,,Doak Field,,"W, 6-5",6,5,3048
2023,28,Apr 1(Sat),6:00 PM,Louisville,,Doak Field,APRIL FOOLS DAY,"W, 10-0",10,0,3048
2023,29,Apr 2(Sun),12:00 PM,Louisville,,Doak Field,KIDS DAY: GALAXY FUN PARK FUN ZONE | URBAN AIR KIDS RUN THE BASES POSTGAME,"L, 1-6",1,6,2797
2023,30,Apr 4(Tue),5:30 PM,East Carolina,,Clark-LeClair Stadium,,"L, 9-13",9,13,5997
2023,32,Apr 9(Sun),12:00 PM,Wake Forest,,David F. Couch Ballpark,,"L, 4-6",4,6,1614
2023,33,Apr 9(Sun),4:00 PM,Wake Forest,,David F. Couch Ballpark,,"L, 3-6",3,6,1698
2023,34,Apr 11(Tue),6:00 PM,UNC Wilmington,,Doak Field,,"W, 12-3",12,3,3048
2023,35,Apr 14(Fri),7:30 PM,Florida State,,Doak Field,,"W, 14-3",14,3,2696
2023,36,Apr 15(Sat),7:00 PM,Florida State,,Doak Field,,"W, 4-3",4,3,3048
2023,37,Apr 16(Sun),2:00 PM,Florida State,,Doak Field,,"W, 5-4",5,4,2838
2023,38,Apr 18(Tue),6:00 PM,Davidson,,Truist Field,,"W, 22-7",22,7,2624
2023,39,Apr 21(Fri),6:00 PM,Clemson,,Doak Field,,"L, 2-10",2,10,3048
2023,40,Apr 22(Sat),7:00 PM,Clemson,,Doak Field,,"L, 7-9",7,9,2844
2023,41,Apr 23(Sun),2:00 PM,Clemson,,Doak Field,KIDS DAY: GALAXY FUN PARK FUN ZONE | URBAN AIR KIDS RUN THE BASES POSTGAME,"L, 5-8",5,8,2956
2023,42,Apr 25(Tue),6:00 PM,East Carolina,,Doak Field,ALS AWARENESS,"W, 5-4",5,4,3048
2023,43,Apr 28(Fri),6:00 PM,The Citadel,,Doak Field,MILITARY APPRECIATION,"W, 7-4",7,4,2660
2023,44,Apr 29(Sat),4:00 PM,The Citadel,,Doak Field,DOAKFEST,"W, 12-3",12,3,2957
2023,46,May 2(Tue),2:00 PM,North Carolina A&T,,Doak Field,,"W, 6-5",6,5,2426
2023,47,May 4(Thu),7:00 PM,Notre Dame,,Frank Eck Stadium,,"L, 7-9",7,9,499
2023,48,May 5(Fri),5:00 PM,Notre Dame,,Frank Eck Stadium,,"W, 5-1",5,1,605
2023,49,May 6(Sat),2:00 PM,Notre Dame,,Frank Eck Stadium,,"W, 6-1",6,1,667
2023,51,May 11(Thu),7:00 PM,North Carolina,,Boshamer Stadium,,"L, 8-9",8,9,3242
2023,52,May 12(Fri),7:00 PM,North Carolina,,Boshamer Stadium,,"L, 3-9",3,9,3584
2023,53,May 13(Sat),2:00 PM,North Carolina,,Boshamer Stadium,,"L, 2-12",2,12,3502
2023,54,May 18(Thu),6:00 PM,Pittsburgh,,Doak Field,,"W, 7-2",7,2,2620
2023,55,May 19(Fri),6:00 PM,Pittsburgh,,Doak Field,,"W, 17-8",17,8,2853
2023,56,May 20(Sat),1:00 PM,Pittsburgh,,Doak Field,SENIOR DAY,"W, 8-2",8,2,2880
2023,57,May 23(Tue),7:00 PM,Duke,ACC Championship,Durham Bulls Athletic Park,,"W, 8-7",8,7,3894
2023,58,May 25(Thu),7:00 PM,Miami,ACC Championship,Durham Bulls Athletic Park,,"L, 2-4",2,4,4253
2023,59,Jun 2(Fri),1:00 PM,Campbell,NCAA Columbia Regional,Founders Park,,"W, 5-1",5,1,4716
2023,60,Jun 3(Sat),6:00 PM,South Carolina,NCAA Columbia Regional,Founders Park,,"L, 3-6",3,6,7115
2023,61,Jun 4(Sun),12:00 PM,Campbell,NCAA Columbia Regional,Founders Park,,"L, 1-11",1,11,4539
2024,1,Feb 16(Fri),3:00 PM,Virginia Commonwealth,,Doak Field,,"W, 6-1",6,1,3016
2024,2,Feb 17(Sat),2:00 PM,Virginia Commonwealth,,Doak Field,,"L, 6-9",6,9,2885
2024,3,Feb 18(Sun),1:00 PM,Virginia Commonwealth,,Doak Field,,"W, 5-3",5,3,2660
2024,4,Feb 23(Fri),6:35 PM,Hawai'i,,Les Murakami Stadium,,"W, 17-12",17,12,
2024,5,Feb 24(Sat),6:35 PM,Hawai'i,,Les Murakami Stadium,,"L, 5-7",5,7,4331
2024,6,Feb 25(Sun),1:05 PM,Hawai'i,,Les Murakami Stadium,,"W, 10-8",10,8,3526
2024,7,Feb 28(Wed),2:00 PM,Queens,,Doak Field,,"W, 17-2",17,2,2216
2024,8,Mar 1(Fri),12:00 PM,Towson,,Doak Field,,"W, 6-5",6,5,2334
2024,9,Mar 2(Sat),12:00 PM,Towson,,Doak Field,,"W, 15-4",15,4,2645
2024,10,Mar 2(Sat),3:35 PM,Towson,,Doak Field,,"W, 10-0",10,0,2537
2024,11,Mar 3(Sun),1:00 PM,Towson,,Doak Field,,"W, 14-4",14,4,2664
2024,13,Mar 8(Fri),3:00 PM,Boston College,,Doak Field,,"W, 5-4",5,4,2503
2024,14,Mar 8(Fri),7:00 PM,Boston College,,Doak Field,,"W, 9-1",9,1,2577
2024,15,Mar 10(Sun),11:00 AM,Boston College,,Doak Field,,"W, 18-16",18,16,2591
2024,16,Mar 12(Tue),6:00 PM,UNC Greensboro,,Doak Field,,"L, 3-18",3,18,2337
2024,17,Mar 15(Fri),4:00 PM,Georgia Tech,,Mac Nease Park,,"L, 5-8",5,8,1008
2024,18,Mar 16(Sat),4:00 PM,Georgia Tech,,Mac Nease Park,,"L, 7-8",7,8,1509
2024,19,Mar 17(Sun),1:00 PM,Georgia Tech,,Mac Nease Park,,"L, 5-15",5,15,1098
2024,20,Mar 19(Tue),6:00 PM,Coastal Carolina,,Doak Field,,"W, 9-8",9,8,2711
2024,21,Mar 22(Fri),1:00 PM,Duke,,Doak Field,,"W, 4-3",4,3,2532
2024,22,Mar 23(Sat),3:00 PM,Duke,,Doak Field,,"W, 9-8",9,8,2791
2024,23,Mar 24(Sun),1:00 PM,Duke,,Doak Field,,"L, 2-13",2,13,2683
2024,25,Mar 28(Thu),7:00 PM,Notre Dame,,Doak Field,,"W, 10-0",10,0,2498
2024,26,Mar 29(Fri),8:00 PM,Notre Dame,,Doak Field,,"W, 7-6",7,6,2468
2024,27,Mar 30(Sat),3:00 PM,Notre Dame,,Doak Field,,"W, 7-6",7,6,3048
2024,28,Apr 2(Tue),6:00 PM,East Carolina,,Doak Field,,"L, 4-12",4,12,3048
2024,29,Apr 5(Fri),6:00 PM,Louisville,,Jim Patterson Stadium,,"L, 1-11",1,11,2688
2024,30,Apr 6(Sat),1:00 PM,Louisville,,Jim Patterson Stadium,,"L, 6-7",6,7,2823
2024,31,Apr 7(Sun),1:00 PM,Louisville,,Jim Patterson Stadium,,"L, 6-7",6,7,2757
2024,32,Apr 9(Tue),6:00 PM,UNC Wilmington,,Brooks Field,,"L, 4-5",4,5,2322
2024,33,Apr 12(Fri),6:00 PM,Clemson,,Doug Kingsmore Stadium,,"W, 11-8",11,8,5123
2024,34,Apr 13(Sat),8:00 PM,Clemson,,Doug Kingsmore Stadium,,"W, 4-0",4,0,5286
2024,35,Apr 14(Sun),1:00 PM,Clemson,,Doug Kingsmore Stadium,,"L, 0-7",0,7,4634
2024,36,Apr 16(Tue),6:00 PM,Campbell,,Doak Field,,"L, 7-11",7,11,3048
2024,37,Apr 18(Thu),7:00 PM,North Carolina,,Doak Field,,"W, 9-8",9,8,3048
2024,38,Apr 19(Fri),6:00 PM,North Carolina,,Doak Field,,"W, 5-4",5,4,3048
2024,39,Apr 20(Sat),3:00 PM,North Carolina,,Doak Field,,"L, 3-14",3,14,3048
2024,40,Apr 23(Tue),6:00 PM,East Carolina,,Clark-LeClair Stadium,,"L, 6-10",6,10,6054
2024,41,Apr 26(Fri),6:00 PM,Ball State,,Doak Field,,"W, 10-2",10,2,2378
2024,42,Apr 27(Sat),3:00 PM,Ball State,,Doak Field,,"W, 9-3",9,3,2316
2024,43,Apr 28(Sun),1:00 PM,Ball State,,Doak Field,,"W, 11-3",11,3,2402
2024,44,Apr 30(Tue),5:00 PM,UNC Wilmington,,Doak Field,,"L, 4-5",4,5,2805
2024,45,May 3(Fri),6:00 PM,Florida State,,Dick Howser Stadium,,"W, 8-7",8,7,4778
2024,47,May 5(Sun),12:30 PM,Florida State,,Dick Howser Stadium,,"L, 1-8",1,8,4802
2024,48,May 7(Tue),6:00 PM,Norfolk State,,Doak Field,,"W, 18-0",18,0,2537
2024,49,May 10(Fri),7:00 PM,Virginia,,Disharoon Park,,"W, 7-5",7,5,4131
2024,50,May 11(Sat),12:00 PM,Virginia,,Disharoon Park,,"L, 5-9",5,9,4638
2024,51,May 12(Sun),1:00 PM,Virginia,,Disharoon Park,,"W, 13-5",13,5,4514
2024,52,May 16(Thu),7:00 PM,Wake Forest,,Doak Field,,"W, 14-3",14,3,2893
2024,53,May 17(Fri),7:00 PM,Wake Forest,,Doak Field,,"W, 2-1",2,1,3048
2024,54,May 18(Sat),3:00 PM,Wake Forest,,Doak Field,,"W, 9-6",9,6,3009
2024,55,May 22(Wed),7:00 PM,Virginia Tech,ACC Championship,Truist Field,,"W, 19-9",19,9,4651
2024,56,May 23(Thu),7:00 PM,Duke,ACC Championship,Truist Field,,"L, 1-8",1,8,5696
2024,57,May 31(Fri),7:00 PM,Bryant,NCAA Raleigh Regional,Doak Field,,"W, 9-2",9,2,3006
2024,58,Jun 1(Sat),6:00 PM,South Carolina,NCAA Raleigh Regional,Doak Field,,"W, 6-4",6,4,3036
2024,59,Jun 2(Sun),6:00 PM,James Madison,NCAA Raleigh Regional,Doak Field,,"W, 5-3",5,3,3016
2024,60,Jun 8(Sat),12:00 PM,Georgia,NCAA Super Regional,Foley Field,,"W, 18-1",18,1,3829
2024,61,Jun 9(Sun),12:00 PM,Georgia,NCAA Super Regional,Foley Field,,"L, 2-11",2,11,3893
2024,62,Jun 10(Mon),7:00 PM,Georgia,NCAA Super Regional,Foley Field,,"W, 8-5",8,5,3944
2024,63,Jun 15(Sat),2:00 PM,Kentucky,College World Series,Charles Schwab Field,,"L, 4-5",4,5,24488
2024,64,Jun 17(Mon),2:00 PM,Florida,College World Series,Charles Schwab Field,,"L, 4-5",4,5,23578
2025,1,Feb 14(Fri),11:00 AM,Fordham,,Doak Field,,"W, 11-1",11,1,2459
2025,2,Feb 14(Fri),3:00 PM,Fordham,,Doak Field,,"W, 12-2",12,2,2613
2025,3,Feb 15(Sat),2:00 PM,Fordham,,Doak Field,,"W, 19-6",19,6,2405
2025,4,Feb 18(Tue),3:00 PM,Liberty,,Doak Field,,"L, 8-9",8,9,2431
2025,5,Feb 21(Fri),2:00 PM,Ohio State,Jax College Baseball Classic,VyStar Ballpark,,"L, 3-8",3,8,
2025,6,Feb 22(Sat),4:00 PM,Alabama,Jax College Baseball Classic,VyStar Ballpark,,"L, 0-4",0,4,2719
2025,7,Feb 23(Sun),3:00 PM,Coastal Carolina,Jax College Baseball Classic,VyStar Ballpark,,"L, 3-10",3,10,4856
2025,8,Feb 25(Tue),3:00 PM,Richmond,Jax College Baseball Classic,Doak Field,,"L, 1-5",1,5,2465
2025,9,Feb 28(Fri),3:00 PM,Canisius,Jax College Baseball Classic,Doak Field,,"W, 10-2",10,2,2476
2025,10,Mar 1(Sat),2:00 PM,Canisius,Jax College Baseball Classic,Doak Field,,"W, 12-11",12,11,3078
2025,11,Mar 2(Sun),1:00 PM,Canisius,Jax College Baseball Classic,Doak Field,,"W, 10-0",10,0,2400
2025,12,Mar 4(Tue),4:00 PM,UNC Greensboro,Jax College Baseball Classic,UNCG Baseball Complex,,"W, 10-0",10,0,521
2025,13,Mar 5(Wed),3:00 PM,Campbell,Jax College Baseball Classic,Doak Field,,"W, 11-1",11,1,2396
2025,14,Mar 7(Fri),3:00 PM,Wright State,Jax College Baseball Classic,Doak Field,,"W, 6-4",6,4,2337
2025,15,Mar 8(Sat),2:00 PM,Wright State,Jax College Baseball Classic,Doak Field,,"W, 14-4",14,4,2751
2025,16,Mar 9(Sun),1:00 PM,Wright State,Jax College Baseball Classic,Doak Field,,"W, 3-0",3,0,2413
2025,17,Mar 11(Tue),6:00 PM,North Carolina A&T,Jax College Baseball Classic,Doak Field,,"W, 14-2",14,2,2296
2025,18,Mar 14(Fri),6:00 PM,Virginia Tech,Jax College Baseball Classic,Doak Field,,"W, 11-1",11,1,2524
2025,19,Mar 15(Sat),1:00 PM,Virginia Tech,Jax College Baseball Classic,Doak Field,,"W, 6-3",6,3,2705
2025,20,Mar 15(Sat),4:00 PM,Virginia Tech,Jax College Baseball Classic,Doak Field,,"L, 8-20",8,20,2772
2025,21,Mar 18(Tue),6:00 PM,Davidson,Jax College Baseball Classic,Atrium Health Ballpark,,"W, 13-0",13,0,3106
2025,22,Mar 21(Fri),3:00 PM,Pittsburgh,Jax College Baseball Classic,Charles L. Cost Field,,"W, 6-2",6,2,450
2025,23,Mar 22(Sat),3:00 PM,Pittsburgh,Jax College Baseball Classic,Charles L. Cost Field,,"W, 6-4",6,4,525
2025,24,Mar 23(Sun),1:00 PM,Pittsburgh,Jax College Baseball Classic,Charles L. Cost Field,,"L, 3-5",3,5,515
2025,25,Mar 25(Tue),6:00 PM,USC Upstate,Jax College Baseball Classic,Doak Field,,"L, 5-15",5,15,2576
2025,26,Mar 28(Fri),8:00 PM,Duke,Jax College Baseball Classic,Jack Coombs Field,,"L, 1-5",1,5,1001
2025,27,Mar 29(Sat),3:00 PM,Duke,Jax College Baseball Classic,Jack Coombs Field,,"W, 14-6",14,6,1350
2025,28,Mar 30(Sun),1:00 PM,Duke,Jax College Baseball Classic,Jack Coombs Field,,"L, 6-16",6,16,1184
2025,29,Apr 1(Tue),6:00 PM,UNC Greensboro,Jax College Baseball Classic,Doak Field,,"W, 9-6",9,6,2904
2025,30,Apr 4(Fri),6:00 PM,Virginia,Jax College Baseball Classic,Doak Field,,"L, 6-8",6,8,2937
2025,31,Apr 5(Sat),3:00 PM,Virginia,Jax College Baseball Classic,Doak Field,,"W, 9-2",9,2,3048
2025,32,Apr 6(Sun),3:00 PM,Virginia,Jax College Baseball Classic,Doak Field,,"W, 9-8",9,8,3048
2025,33,Apr 8(Tue),6:00 PM,East Carolina,Jax College Baseball Classic,Clark-LeClair Stadium,,"W, 4-1",4,1,5908
2025,34,Apr 11(Fri),6:00 PM,Louisville,Jax College Baseball Classic,Doak Field,,"W, 13-11",13,11,2594
2025,35,Apr 12(Sat),3:00 PM,Louisville,Jax College Baseball Classic,Doak Field,,"L, 8-25",8,25,2944
2025,36,Apr 13(Sun),1:00 PM,Louisville,Jax College Baseball Classic,Doak Field,,"W, 11-1",11,1,2767
2025,37,Apr 17(Thu),9:00 PM,California,Jax College Baseball Classic,Stu Gordon Stadium,,"W, 9-0",9,0,616
2025,38,Apr 18(Fri),9:00 PM,California,Jax College Baseball Classic,Stu Gordon Stadium,,"W, 7-6",7,6,1290
2025,39,Apr 19(Sat),5:00 PM,California,Jax College Baseball Classic,Stu Gordon Stadium,,"W, 5-2",5,2,729
2025,41,Apr 24(Thu),7:00 PM,Clemson,Jax College Baseball Classic,Doak Field,,"W, 14-4",14,4,3048
2025,42,Apr 25(Fri),6:00 PM,Clemson,Jax College Baseball Classic,Doak Field,,"W, 8-3",8,3,3048
2025,43,Apr 26(Sat),1:00 PM,Clemson,Jax College Baseball Classic,Doak Field,,"W, 4-1",4,1,3048
2025,44,Apr 29(Tue),6:00 PM,UNC Wilmington,Jax College Baseball Classic,Doak Field,,"L, 3-6",3,6,3048
2025,45,May 2(Fri),7:00 PM,Miami,Jax College Baseball Classic,Mark Light Field,,"L, 4-6",4,6,3307
2025,46,May 3(Sat),6:00 PM,Miami,Jax College Baseball Classic,Mark Light Field,,"L, 3-10",3,10,3368
2025,48,May 6(Tue),6:00 PM,UNC Wilmington,Jax College Baseball Classic,Brooks Field,,"W, 14-4",14,4,2867
2025,49,May 8(Thu),6:00 PM,North Carolina,Jax College Baseball Classic,Boshamer Stadium,,"L, 1-8",1,8,3729
2025,50,May 9(Fri),6:00 PM,North Carolina,Jax College Baseball Classic,Boshamer Stadium,,"W, 8-5",8,5,4152
2025,52,May 15(Thu),6:00 PM,Stanford,Jax College Baseball Classic,Doak Field,,"W, 7-2",7,2,2631
2025,53,May 16(Fri),6:00 PM,Stanford,Jax College Baseball Classic,Doak Field,,"L, 3-4",3,4,2904
2025,54,May 17(Sat),1:00 PM,Stanford,Jax College Baseball Classic,Doak Field,,"L, 3-6",3,6,2924
2025,55,May 22(Thu),7:00 PM,Clemson,ACC Championship,Durham Bulls Athletic Park,,"L, 6-7",6,7,4866
2025,56,May 30(Fri),2:00 PM,Stetson,NCAA Auburn Regional,Plainsman Park,,"L, 2-11",2,11,6470
2025,57,May 31(Sat),3:00 PM,Central Connecticut State,NCAA Auburn Regional,Plainsman Park,,"W, 12-0",12,0,6420
2025,58,Jun 1(Sun),3:00 PM,Stetson,NCAA Auburn Regional,Plainsman Park,,"W, 17-12",17,12,6494
2025,59,Jun 1(Sun),8:00 PM,Auburn,NCAA Auburn Regional,Plainsman Park,,"L, 1-11",1,11,7373
2026,1,Feb 13(Fri),4:00 PM,Washington,Puerto Rico Baseball Challenge,Estadio Francisco Montaner,,"W, 13-0",13,0,
2026,2,Feb 14(Sat),9:00 AM,Indiana State,Puerto Rico Baseball Challenge,Estadio Francisco Montaner,,"W, 10-4",10,4,
2026,4,Feb 18(Wed),3:00 PM,Winthrop,,Doak Field,,"W, 7-3",7,3,2575
2026,5,Feb 20(Fri),3:00 PM,Princeton,,Doak Field,,"W, 6-4",6,4,2697
2026,6,Feb 21(Sat),12:00 PM,Princeton,,Doak Field,,"W, 16-1",16,1,2433
2026,7,Feb 21(Sat),3:00 PM,Princeton,,Doak Field,,"L, 0-1",0,1,2459
2026,8,Feb 24(Tue),3:00 PM,Richmond,,Doak Field,,"W, 27-0",27,0,2210
2026,9,Feb 25(Wed),3:00 PM,Akron,,Doak Field,,"W, 18-3",18,3,2140
2026,10,Feb 27(Fri),3:00 PM,Sacred Heart,,Doak Field,,"W, 17-4",17,4,2275
2026,11,Feb 28(Sat),2:00 PM,Sacred Heart,,Doak Field,,"W, 15-5",15,5,2951
2026,12,Mar 1(Sun),1:00 PM,Sacred Heart,,Doak Field,,"W, 13-0",13,0,2722
2026,13,Mar 3(Tue),3:00 PM,Coastal Carolina,,Doak Field,,"W, 6-4",6,4,2806
2026,14,Mar 4(Wed),3:00 PM,Queens,,Doak Field,,"W, 9-2",9,2,2381
2026,15,Mar 6(Fri),3:00 PM,Lafayette,,Doak Field,,"L, 6-11",6,11,2671
2026,16,Mar 7(Sat),2:00 PM,Lafayette,,Doak Field,,"W, 10-4",10,4,2747
2026,17,Mar 8(Sun),11:00 AM,Lafayette,,Doak Field,,"W, 14-4",14,4,2502
2026,18,Mar 10(Tue),3:00 PM,Elon,,Doak Field,,"L, 0-2",0,2,2449
2026,19,Mar 13(Fri),3:00 PM,Boston College,,Doak Field,,"W, 4-2",4,2,2361
2026,20,Mar 14(Sat),2:00 PM,Boston College,,Doak Field,TRADING CARD SET GIVEAWAY #1,"L, 5-12",5,12,2757
2026,21,Mar 15(Sun),12:00 PM,Boston College,,Doak Field,KIDS RUN BASES,"W, 5-1",5,1,2575
2026,22,Mar 17(Tue),6:00 PM,UNC Wilmington,,Brooks Field,,"W, 14-2",14,2,2379
2026,23,Mar 20(Fri),6:00 PM,Florida State,,Mike Martin Field At Dick Howser Stadium,,"W, 6-4",6,4,5146
2026,24,Mar 21(Sat),2:00 PM,Florida State,,Mike Martin Field At Dick Howser Stadium,,"L, 5-11",5,11,5004
2026,25,Mar 22(Sun),1:00 PM,Florida State,,Mike Martin Field At Dick Howser Stadium,,"L, 5-15",5,15,4689
2026,26,Mar 24(Tue),6:00 PM,Campbell,,Doak Field,DOLLAR DOG DAY,"L, 2-7",2,7,3071
2026,27,Mar 27(Fri),7:00 PM,Georgia Tech,,Mac Nease Baseball Park At Russ Chandler Stadium,,"L, 1-3",1,3,2314
2026,28,Mar 28(Sat),7:00 PM,Georgia Tech,,Mac Nease Baseball Park At Russ Chandler Stadium,,"L, 4-6",4,6,2864
2026,29,Mar 29(Sun),3:00 PM,Georgia Tech,,Mac Nease Baseball Park At Russ Chandler Stadium,,"L, 0-10",0,10,2987
